id,item_type,price,color,image_URL,fit,occasion,brand,pattern,fabric,length
,tshirts,639,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2303672/2018/1/31/11517402567564-Roadster-Men-White-Solid-Polo-Collar-T-shirt-7191517402567427-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,769,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2314363/2018/2/15/11518688036748-HRX-by-Hrithik-Roshan-Men-Teal-Solid-High-Neck-T-shirt-7401518688036562-1.jpg",Regular Fit,Casual,HRX by Hrithik Roshan,Solid,Polyester,Regular
,tshirts,639,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1964372/2017/10/17/11508221089235-HERENOW-Men-Navy-Solid-Polo-Collar-T-shirt-2601508221089090-1.jpg",Regular Fit,Casual,HERE&NOW,Solid,Cotton,Regular
,tshirts,349,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1673734/2018/12/6/f76a71f8-78fb-43ff-aeb3-9e064e8e9c101544093796793-Roadster-Men-Grey-Melange--Rust-Orange-Striped-V-Neck-T-shir-1.jpg",Regular Fit,Casual,Roadster,Striped,Cotton,Regular
,tshirts,3599,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8517013/2019/2/1/4f853a26-c46b-4db4-b217-e5276c5f643a1549020500511-Calvin-Klein-Jeans-Men-Red-Solid-Polo-Collar-T-shirt-5111549-1.jpg",Slim Fit,Casual,Calvin Klein Jeans,Solid,Cotton,Regular
,tshirts,349,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2364078/2018/2/26/11519638662343-ether-Men-Tshirts-961519638662169-1.jpg",Regular Fit,Casual,ether,Striped,Cotton,Regular
,tshirts,349,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1072690/2018/2/16/11518776225223-Roadster-Grey--Black-Striped-T-shirt-6521518776225004-1.jpg",Regular Fit,Casual,Roadster,Striped,Cotton,Regular
,tshirts,714,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6998100/2018/9/20/bae90b6a-1b54-479c-983a-a194d4fb229a1537426811348-Indian-Terrain-Men-Tshirts-6221537426809305-1.jpg",Regular Fit,Casual,Indian Terrain,Solid,Cotton,Regular
,tshirts,629,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2314421/2018/5/24/e8b5e07b-a841-470d-8c39-a9f75be589971527137514715-HRX-by-Hrithik-Roshan-Men-White-Slim-Advanced-Rapid-Dry-Raglan-T-shirt-1911527137514468-1.jpg",Regular Fit,Sports,HRX by Hrithik Roshan,Solid,Polyester,Regular
,tshirts,629,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2314446/2018/5/25/d52d8624-6c90-4f1b-bf8b-e43e232920811527227552415-HRX-by-Hrithik-Roshan-Men-Red-Slim-Advanced-Rapid-Dry-Raglan-T-shirt-6621527227549789-1.jpg",Regular Fit,Sports,HRX by Hrithik Roshan,Solid,Polyester,Regular
,tshirts,419,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2475670/2018/5/16/c0af4b46-d3f1-4a2e-9bb6-9a56a3a19bfe1526455003664-Roadster-Men-Grey-Melange-Printed-Round-Neck-T-shirt-4641526455002020-1.jpg",Regular Fit,Casual,Roadster,People and Places,Cotton,Regular
,tshirts,999,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8721157/2019/3/1/263a19c8-9112-4c23-a498-dc700a1b32ce1551420718754-NBA-Men-Tshirts-6441551420717469-1.jpg",Regular Fit,Casual,NBA,Sports,Cotton,Regular
,tshirts,349,Mustard,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2272100/2018/2/19/11519021065195-Difference-of-Opinion-Men-Mustard-Printed-Round-Neck-T-shirt-1021519021064962-1.jpg",Regular Fit,Casual,Difference of Opinion,Typography,Cotton,Regular
,tshirts,339,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2493653/2018/2/16/11518770217327-Maniac-Men-Black-Printed-Round-Neck-T-shirt-9261518770217046-1.jpg",Slim Fit,Casual,Maniac,Typography,Cotton,Regular
,tshirts,1499,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8774107/2019/3/2/ad57dcb5-04c1-4621-bc0c-30e47b801da91551524426450-White-Solid-Polo-Collar-T-Shirt-3831551524425529-1.jpg",Regular Fit,Casual,Celio,Solid,Cotton,Regular
,tshirts,494,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7337443/2018/10/17/b40dce35-4cf7-4b4d-81c1-11a7efe508531539779308423-Difference-of-Opinion-Men-Navy-Blue-Striped-Round-Neck-T-shirt-1971539779308126-1.jpg",Regular Fit,Casual,Difference of Opinion,Striped,Cotton,Regular
,tshirts,699,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2308328/2018/3/14/11521020905532-Roadster-Men-Tshirts-1511521020905291-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,2599,Purple,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8516647/2019/2/1/e8e65cbd-dc9b-484c-a70c-245ebee6cfa61549023692075-Calvin-Klein-Jeans-Men-Tshirts-2971549023689777-1.jpg",Regular Fit,Casual,Calvin Klein Jeans,Graphic,Cotton,Regular
,tshirts,3599,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4380674/2018/3/29/11522316280811-Nautica-Men-Red--White-Striped-Polo-T-shirt-7171522316280603-1.jpg",Slim Fit,Casual,Nautica,Striped,Cotton,Regular
,tshirts,419,Maroon,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1708419/2017/2/21/11487662628656-Roadster-Men-Maroon-Solid-Round-Neck-T-Shirt-9681487662628374-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,799,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8721875/2019/2/28/0dd72df7-4745-414c-a2f6-6617fed467351551351281497-NBA-Men-Tshirts-991551351280072-1.jpg",Regular Fit,Casual,NBA,Sports,Cotton,Regular
,tshirts,599,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7330796/2019/2/7/f60ffbe3-882a-4199-a9ac-3e8b53e927ef1549539878144-Roadster-Men-Beige-Printed-Round-Neck-T-shirt-19615495398763-1.jpg",Regular Fit,Casual,Roadster,Biker,Cotton,Regular
,tshirts,699,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7696488/2019/2/13/1e33efbe-c792-46b9-8161-3c730f4088a91550042136181-Roadster-Men-Navy-Blue-Printed-V-Neck-T-shirt-81115500421345-1.jpg",Regular Fit,Casual,Roadster,Typography,Cotton,Regular
,tshirts,499,Yellow,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1669860/2017/12/28/11514464672057-Difference-of-Opinion-Men-Mustard-Yellow--Brown-Checked-Round-Neck-T-shirt-1561514464671900-1.jpg",Regular Fit,Casual,Difference of Opinion,Colourblocked,Cotton,Regular
,tshirts,629,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1827344/2017/5/15/11494837354880-Roadster-Men-Navy-Blue-Colourblocked-Polo-Collar-T-shirt-6711494837354656-1.jpg",Regular Fit,Casual,Roadster,Colourblocked,Cotton,Regular
,tshirts,779,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1964388/2017/11/20/11511178682129-HERENOW-Pack-of-2-T-shirts-7341511178681894-1.jpg",Regular Fit,Casual,HERE&NOW,Solid,Cotton,Regular
,tshirts,279,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1986175/2017/12/5/11512451244822-HERENOW-Men-Navy-Blue--Grey-Colourblocked-Round-Neck-T-shirt-9161512451244634-1.jpg",Regular Fit,Casual,HERE&NOW,Colourblocked,Cotton,Regular
,tshirts,524,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5508824/2018/6/7/44537613-dd58-49c9-941b-2f66b61378821528370064708-HERENOW-Men-White-Striped-Round-Neck-T-shirt-646152837006341-1.jpg",Regular Fit,Casual,HERE&NOW,Striped,Cotton,Regular
,tshirts,499,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2021376/2017/12/28/11514464973819-Difference-of-Opinion-Men-Olive-Green-Printed-Round-Neck-T-shirt-8221514464973662-1.jpg",Regular Fit,Casual,Difference of Opinion,Typography,Cotton,Regular
,tshirts,4999,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8509575/2019/2/1/ef9e4779-e01b-460b-9d9f-ee9fcb00f58e1549013019031-Calvin-Klein-Jeans-Men-Navy-Blue-Self-Design-Polo-Collar-T-s-1.jpg",Regular Fit,Casual,Calvin Klein Jeans,Self Design,Cotton,Regular
,tshirts,349,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2330211/2019/2/1/3cbc81a0-dfcb-4a51-adb9-c02b87d1d4cd1549002838431-Roadster-Men-White-Solid-T-shirt-981549002836084-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,419,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1985621/2018/6/9/94101e4a-ff32-4ddc-b418-524cd847b58a1528519461817-HERENOW-Men-Maroon--Black-Striped-Round-Neck-T-Shirt-5981528519461654-1.jpg",Regular Fit,Casual,HERE&NOW,Striped,Cotton,Regular
,tshirts,3299,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8516995/2019/2/1/f0f667e5-289b-45b7-b569-142e449f5e811549004614577-Calvin-Klein-Jeans-Men-Red-Printed-Round-Neck-T-shirt-146154-1.jpg",Regular Fit,Casual,Calvin Klein Jeans,Geometric,Cotton,Regular
,tshirts,299,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2215203/2018/9/18/6a812e8c-5bfc-49e0-a07d-e57c63d55d761537261908194-Roadster-Men-Olive-Green-Striped-Round-Neck-T-shirt-32615372-1.jpg",Regular Fit,Casual,Roadster,Striped,Cotton,Regular
,tshirts,839,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1711002/2017/2/22/11487756209731-Roadster-Men-Tshirts-3821487756209502-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,479,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1673756/2017/3/27/11490598965553-Roadster-Men-Grey-Striped-Round-Neck-T-Shirt-9461490598965331-1.jpg",Regular Fit,Casual,Roadster,Colourblocked,Cotton,Regular
,tshirts,1374,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8664429/2019/2/27/d6f3d1ef-08a2-4d45-945b-a637b9ff69e91551266662499-Superdry-Men-Red-Self-Design-Round-Neck-T-shirt-908155126666-1.jpg",Regular Fit,Casual,Superdry,Typography,Cotton,Regular
,tshirts,1799,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8796543/2019/2/28/27f4c166-dd35-4f5f-92b3-5b1b23b5db701551345624591-Tommy-Hilfiger-Men-Peach-Coloured-Solid-Round-Neck-T-shirt-1-1.jpg",Regular Fit,Casual,Tommy Hilfiger,Solid,Cotton,Regular
,tshirts,359,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2499326/2018/5/21/6360e53b-2cc3-476c-b1ac-27c3bbc9dc971526882382972-Roadster-Men-Navy-Blue-Solid-Round-Neck-T-shirt-1231526882380850-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,479,Maroon,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1964381/2018/6/18/8057e56b-7bf0-4edb-b94d-089a907ba1921529323070219-HERENOW-Men-Maroon-Solid-Henley-Neck-T-shirt-564152932306919-1.jpg",Regular Fit,Casual,HERE&NOW,Solid,Cotton,Regular
,tshirts,479,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1301362/2018/8/1/b2967ed2-c242-4958-b98f-db7f0b2a0fe51533120849444-Roadster-Black-Flock-Print-T-Shirt-with-Suede-Shoulder-Patch-1.jpg",Regular Fit,Casual,Roadster,Typography,Cotton,Regular
,tshirts,699,Orange,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/22/4b6807f3-b487-4b74-a06a-282ca5ceac391550784861467-1.jpg",Slim Fit,Casual,COBB,Solid,Cotton,Regular
,tshirts,479,Maroon,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/414356/2016/3/2/11456896904764-Roadster-Men-Tshirts-5661456896904181-1.jpg",Slim Fit,Casual,Roadster,Tribal,Cotton,Regular
,tshirts,479,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1037081/2019/2/6/30b7ce66-6530-4cdf-8ea9-8a8ee60ab2991549454915232-ETHER-Black-Lightweight-Solid-Mandarin-Collar-Slim-Fit-T-shi-1.jpg",Slim Fit,Casual,ether,Solid,Cotton,Regular
,tshirts,479,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2216536/2018/1/29/11517206979966-Kook-N-Keech-Marvel-Men-Tshirts-5421517206979816-1.jpg",Regular Fit,Casual,Kook N Keech Marvel,Superhero,Cotton,Regular
,tshirts,419,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1997243/2017/9/9/11504960122519-Roadster-Men-Black-Printed-Round-Neck-T-shirt-6491504960122330-1.jpg",Regular Fit,Casual,Roadster,People and Places,Cotton,Regular
,tshirts,3287,Mustard,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/1/25/659aee29-5c5b-4818-9e2c-624336d932e01548407193112-1.jpg",Regular Fit,Casual,next,Solid,Polyester,Regular
,tshirts,449,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7348308/2018/9/27/4a5c878a-7ef0-4c54-be0d-09f38a8ff1f61538026382270-HERENOW-Men-Grey-Printed-Round-Neck-T-shirt-8301538026379857-1.jpg",Regular Fit,Casual,HERE&NOW,Geometric,Cotton,Regular
,tshirts,559,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2388033/2018/2/15/11518672543715-Kook-N-Keech-Men-White-Printed-Round-Neck-T-shirt-7961518672543509-1.jpg",Regular Fit,Casual,Kook N Keech,Typography,Cotton,Regular
,tshirts,1399,Magenta,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2365517/2018/7/5/62b5a39f-52df-4a9e-8c9e-930199f92d6a1530785505373-US-Polo-Assn-Men-Magenta-Solid-Polo-Collar-T-shirt-440153078-1.jpg",Regular Fit,Casual,U.S. Polo Assn.,Solid,Cotton,Regular
,tshirts,209,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2275368/2019/2/11/2d5037ce-ec04-4d0b-817a-7e5d5034aa8e1549889017023-Roadster-Men-Olive-Green-Solid-Round-Neck-T-shirt-5181549889-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,559,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1965553/2017/6/30/11498824284612-Justice-League-Men-Navy-Blue-Printed-Round-Neck-T-shirt-251498824284404-1.jpg",Regular Fit,Casual,Justice League,Superhero,Cotton,Regular
,tshirts,3999,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8516663/2019/2/1/60245715-60ba-4e24-87bb-405f053cf5841549014509962-Calvin-Klein-Jeans-Men-White-Printed-Round-Neck-T-shirt-6861-1.jpg",Slim Fit,Casual,Calvin Klein Jeans,Typography,Cotton,Regular
,tshirts,3299,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8796649/2019/3/1/8f2f595b-aaad-4165-ad0b-e926bfa55a281551433911924-Tommy-Hilfiger-Men-White-Solid-Polo-Collar-T-shirt-971155143-1.jpg",Regular Fit,Casual,Tommy Hilfiger,Solid,Cotton,Regular
,tshirts,899,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8401759/2019/2/18/4cbb1b20-8c0b-40d7-8833-58a7b68cadf51550474319259-Moda-Rapido-Men-Tshirts-3331550474317597-1.jpg",Regular Fit,Casual,Moda Rapido,Colourblocked,Cotton,Regular
,tshirts,359,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2475719/2018/5/2/11525255073096-Roadster-Men-Grey-Printed-Round-Neck-T-shirt-2111525255072896-1.jpg",Regular Fit,Casual,Roadster,Geometric,Cotton,Regular
,tshirts,999,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8800085/2019/2/27/c738a993-075d-4711-a9af-8537583429df1551260754114-Flying-Machine-Men-Blue-Printed-Round-Neck-T-shirt-461551260-1.jpg",Regular Fit,Casual,Flying Machine,Typography,Cotton,Regular
,tshirts,494,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6517466/2018/5/23/f7e1bbc1-0d1f-428c-b765-4d367fa60e601527068477269-Wexford-Mens-Half-Sleeves-Printed-Polo-Neck-Cotton-Casual-T-Shirt-2781527068477090-1.jpg",Slim Fit,Casual,WEXFORD,Striped,Cotton,Regular
,tshirts,895,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/20/dff83a6a-9958-4e37-b087-795f5664788b1550641469308-1.jpg",Slim Fit,Casual,Monte Carlo,Typography,Cotton,Regular
,tshirts,299,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2275305/2018/2/24/11519451806100-Roadster-Men-Blue-Printed-Round-Neck-T-shirt-3041519451805915-1.jpg",Regular Fit,Casual,Roadster,Biker,Cotton,Regular
,tshirts,494,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7337390/2018/10/17/adb1fdbd-12ec-4bfb-927e-bece554566fb1539776601697-Difference-of-Opinion-Men-Rust-Red--Navy-Blue-Colourblocked-Round-Neck-T-shirt-621539776601473-1.jpg",Regular Fit,Casual,Difference of Opinion,Colourblocked,Cotton,Regular
,tshirts,659,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2383779/2018/2/10/11518245062283-HERENOW-Men-Navy-Blue-Dyed-Hood-T-shirt-7211518245062165-1.jpg",Regular Fit,Casual,HERE&NOW,Tie and Dye,Cotton,Regular
,tshirts,599,Maroon,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2475703/2018/6/6/9fa72853-0769-4d30-bd3b-ad4e939c8ab11528265382486-Roadster-Men-Tshirts-4151528265381048-1.jpg",Slim Fit,Casual,Roadster,Graphic,Cotton,Regular
,tshirts,449,Yellow,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1780764/2017/3/8/11488953160714-United-Colors-of-Benetton-Men-Yellow-Solid-Round-Neck-T-Shirt-4011488953160496-1.jpg",Regular Fit,Casual,United Colors of Benetton,Solid,Cotton,Regular
,tshirts,419,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2215200/2018/2/1/11517487583795-Roadster-Men-Maroon-Striped-Round-Neck-T-shirt-5211517487583525-1.jpg",Regular Fit,Casual,Roadster,Striped,Cotton,Regular
,tshirts,279,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2308268/2018/1/29/11517217205893-Roadster-Men-Blue-Printed-Round-Neck-T-shirt-9301517217205727-1.jpg",Regular Fit,Casual,Roadster,Typography,Cotton,Regular
,tshirts,419,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2427786/2018/11/30/e41ab069-f06b-4cf7-a23e-313eea453c131543555689697-HERENOW-Men-Black--Mustard-Yellow-Colourblocked-Round-Neck-T-shirt-2551543555688865-1.jpg",Regular Fit,Casual,HERE&NOW,Colourblocked,Cotton,Regular
,tshirts,749,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/22/399ba2da-6316-4d5e-8e10-dfffcd8a9f281550790574143-1.jpg",Slim Fit,Casual,COBB,Striped,Cotton,Regular
,tshirts,599,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2297744/2018/3/14/11521020676884-Roadster-Men-Tshirts-8461521020676611-1.jpg",Regular Fit,Casual,Roadster,Striped,Cotton,Regular
,tshirts,419,Green,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1189866/2018/7/4/7d80b4a2-8eb0-4bec-a38a-5341b49ecb3f1530686428164-ETHER-Green-Polo-T-shirt-9781530686426854-1.jpg",Slim Fit,Casual,ether,Striped,Cotton,Regular
,tshirts,999,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/18/89ffb2c4-4b5c-4f75-a0c9-64fac5de11a31550506545194-1.jpg",Regular Fit,Casual,Breakbounce,Typography,Cotton,Regular
,tshirts,374,Maroon,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1454405/2017/11/7/11510035230266-Difference-of-Opinion-Maroon-Printed-T-shirt-2011510035230134-1.jpg",Regular Fit,Casual,Difference of Opinion,Varsity,Cotton,Regular
,tshirts,449,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4318137/2018/4/26/11524721115441-HERENOW-Men-Navy-Blue-Solid-Round-Neck-T-shirt-2551524721115296-1.jpg",Regular Fit,Casual,HERE&NOW,Geometric,Cotton,Regular
,tshirts,374,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1985623/2017/8/29/11504005480512-HERENOW-Men-Grey-Melange-Striped-Round-Neck-T-shirt-9731504005480352-1.jpg",Regular Fit,Casual,HERE&NOW,Striped,Cotton,Regular
,tshirts,539,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1751640/2017/5/15/11494837350088-Roadster-Men-White-Striped-Polo-Collar-T-shirt-7621494837349847-1.jpg",Regular Fit,Casual,Roadster,Striped,Cotton,Regular
,tshirts,699,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/19/de478fe1-d665-489f-b0e9-86bc53fb706b1550535925627-1.jpg",Slim Fit,Casual,Ajile by Pantaloons,Solid,Cotton,Regular
,tshirts,979,Burgundy,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1729511/2018/4/3/11522756121454-WROGN-Men-Burgundy-Solid-Polo-T-shirt-7511522756121187-1.jpg",Regular Fit,Casual,WROGN,Solid,Cotton,Regular
,tshirts,899,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7432491/2019/3/8/97834d79-90e5-4b5a-b140-19237a71b0611552044562264-Nautica-Men-Navy-Blue-Colourblocked-Round-Neck-T-shirt-71552-1.jpg",Slim Fit,Casual,Nautica,Colourblocked,Cotton,Regular
,tshirts,3299,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8516705/2019/2/1/c4d2a453-e299-40ea-9870-1b1dfcd9644f1549004588448-Calvin-Klein-Jeans-Men-Black-Printed-Round-Neck-T-shirt-3391-1.jpg",Regular Fit,Casual,Calvin Klein Jeans,Graphic,Cotton,Regular
,tshirts,299,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1073008/2018/5/16/c934057d-63c0-43c6-9961-209cc2d991591526455858643-Roadster-Black-T-shirt-361526455857319-1.jpg",Regular Fit,Casual,Roadster,Tribal,Cotton,Regular
,tshirts,649,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1722695/2017/3/22/11490160665356-Roadster-Pack-of-2-T-shirts-7171490160665071-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,399,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2310354/2018/2/15/11518692015450-Roadster-Men-Tshirts-3681518692015229-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,458,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6913328/2018/7/10/cc11798d-d5de-47e6-8963-f49a92593ed81531204301333-Maniac-Mens-Fullsleeve-Round-Neck-Checked-Black-Thumb-Hole-Cotton-Tshirt-7061531204301142-1.jpg",Slim Fit,Casual,Maniac,Checked,Cotton,Regular
,tshirts,299,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1116998/2018/3/6/11520343686884-ETHER-Navy-Henley-T-shirt-8361520343686670-1.jpg",Regular Fit,Casual,ether,Solid,Cotton,Regular
,tshirts,1374,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8664429/2019/2/27/d6f3d1ef-08a2-4d45-945b-a637b9ff69e91551266662499-Superdry-Men-Red-Self-Design-Round-Neck-T-shirt-908155126666-1.jpg",Regular Fit,Casual,Superdry,Typography,Cotton,Regular
,tshirts,359,Khaki,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6149811/2018/9/27/7d416454-494a-4142-a4f6-d4c19d35e3021538044403400-Roadster-Men-Tshirts-7561538044401517-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,479,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2199704/2018/3/8/11520510815913-ether-Men-Black-Printed-Round-Neck-T-shirt-421520510815693-1.jpg",Regular Fit,Casual,ether,Striped,Cotton,Regular
,tshirts,299,Maroon,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2340629/2018/3/12/11520858576131-Roadster-Men-Maroon-Printed-Polo-Collar-T-shirt-291520858575935-1.jpg",Regular Fit,Casual,Roadster,Graphic,Cotton,Regular
,tshirts,299,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2330209/2018/1/18/11516279524191-Roadster-Men-Black-Solid-V-Neck-T-shirt-3631516279523996-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,239,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2499225/2018/4/12/11523530894710-Roadster-Men-Grey-Printed-Round-Neck-T-shirt-9851523530894507-1.jpg",Regular Fit,Casual,Roadster,Typography,Cotton,Regular
,tshirts,539,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1189853/2016/3/3/11457001387060-ether-Men-Tshirts-8491457001386078-1.jpg",Regular Fit,Casual,ether,Solid,Cotton,Regular
,tshirts,2094,Purple,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8329167/2019/2/7/c18424c6-52e9-44c7-b48f-ad9c378489161549540534245-Scotch--Soda-Men-Purple-Solid-Polo-Collar-T-shirt-6441549540-1.jpg",Regular Fit,Casual,Scotch & Soda,Solid,Cotton,Regular
,tshirts,909,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2339490/2018/4/20/11524208716586-WROGN-Men-Black-Solid-Mandarin-Collar-T-shirt-8721524208716430-1.jpg",Slim Fit,Casual,WROGN,Solid,Cotton,Regular
,tshirts,209,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2275368/2019/2/11/2d5037ce-ec04-4d0b-817a-7e5d5034aa8e1549889017023-Roadster-Men-Olive-Green-Solid-Round-Neck-T-shirt-5181549889-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,299,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2275352/2018/2/24/11519444618271-Roadster-Men-Black-Solid-Round-Neck-T-shirt-1771519444618074-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
